playerID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
burkmro01,Roger,Roger,Allen,Burkman,NULL,NULL,NULL,NULL,G,0,0,76,175,Louisville,NULL,1958-05-22,Indianapolis,IN,USA,"Franklin Central",Indianapolis,IN,USA,0000-00-00,W
burksal01,Alec,Alec,NULL,Burks,NULL,NULL,NULL,NULL,G,0,0,78,202,Colorado,NULL,1991-07-20,Grandview,MO,USA,Grandview,Grandview,MO,USA,0000-00-00,B
burksan01,Antonio,Antonio,Cornell,Burks,NULL,NULL,NULL,NULL,G,0,0,72,195,"Memphis ","Hiwassee JC",1980-02-25,Memphis,TN,USA,"Booker T. Washington",Memphis,TN,USA,0000-00-00,B
burksfr01,NULL,Frank,NULL,Burks,NULL,NULL,NULL,NULL,F,0,0,76,191,Wisconsin,NULL,1939-09-05,Chicago,IL,USA,Wells,Chicago,IL,USA,0000-00-00,B
burleke01,Kevin,Kevin,NULL,Burleson,NULL,NULL,NULL,K.B.,G,0,0,75,205,Minnesota,NULL,1979-04-09,Seattle,WA,USA,O'Dea,Seattle,WA,USA,0000-00-00,B
burleto01,Tom,Tommy,Loren,Burleson,NULL,NULL,NULL,Tom,C,0,0,86,225,"North Carolina State",NULL,1952-02-24,Crossnore,NC,USA,"Avery County",Newland,NC,USA,0000-00-00,W
burmaja01,Jack,John,H.,Burmaster,NULL,NULL,NULL,Jack,G,0,0,75,190,Illinois,NULL,1926-12-23,Elgin,IL,USA,Elgin,Elgin,IL,USA,2005-09-28,W
burnsda01,David,David,Earl,Burns,NULL,NULL,NULL,NULL,G,0,0,74,180,"St. Louis","Navarro JC ",1958-07-03,Dallas,TX,USA,"South Oak Cliff",Dallas,TX,USA,0000-00-00,B
burnsev01,Evers,Evers,Allen,Burns,NULL,NULL,NULL,NULL,F-C,0,0,80,250,Maryland,NULL,1971-08-24,Baltimore,MD,USA,Woodlawn,Baltimore,MD,USA,0000-00-00,B
burnsji01,Jim,James,B.,Burns,NULL,NULL,NULL,Jim,G,0,0,75,195,Northwestern,NULL,1945-09-21,NULL,NULL,NULL,McLeansboro,McLeansboro,IL,USA,0000-00-00,W
burresc01,Scott,Scott,David,Burrell,NULL,NULL,NULL,NULL,G-F,0,0,79,218,Connecticut,NULL,1971-01-12,"New Haven",CT,USA,Hamden,Hamden,CT,USA,0000-00-00,B
burriar01,Art,Arthur,C.,Burris,NULL,NULL,NULL,Art,F,0,0,77,220,Tennessee,NULL,1924-04-07,NULL,NULL,NULL,Central,Nashville,TN,USA,1993-09-19,W
burrobo01,Bob,Robert,Brantley,Burrow,NULL,NULL,NULL,"Bob, Tex",C-F,0,0,79,215,Kentucky,"Lon Morris",1934-06-29,Malvern,AR,USA,Wells,Wells,TX,USA,0000-00-00,W
burroju01,Junior,Thomas,Harold,Burrough,NULL,NULL,NULL,Junior,F,0,0,80,242,Virginia,NULL,1973-01-18,Charlotte,NC,USA,"West Charlotte / Oak Hill Academy","Charlotte / Mouth of Wilson","NC / VA",USA,0000-00-00,B
burtoed01,Ed,Edward,NULL,Burton,NULL,NULL,NULL,Ed,F,0,0,78,225,"Michigan State",NULL,1939-08-13,Blytheville,AR,USA,"Muskegeon Heights","Muskegon Heights",MI,USA,0000-00-00,B
burtowi01,Willie,Willie,Ricardo,Burton,NULL,NULL,NULL,NULL,F-G,0,0,79,210,Minnesota,NULL,1968-05-26,Detroit,MI,USA,"St. Martin De Porres",Detroit,MI,USA,0000-00-00,B
burttst01,Steve,Steven,Dwayne,Burtt,NULL,NULL,NULL,Steve,G,0,0,74,185,Iona,NULL,1962-11-05,"New York",NY,USA,"Charles Evans Hughes","New York",NY,USA,0000-00-00,B
busedo01,Don,Donald,R.,Buse,NULL,NULL,NULL,"Don, Boo",G,0,0,76,190,Evansville,NULL,1950-08-10,Huntingburg,IN,USA,Holland,Holland,IN,USA,0000-00-00,W
bushge01,NULL,George,NULL,Bush,NULL,NULL,NULL,NULL,G,0,0,74,185,Toledo,NULL,0000-00-00,NULL,NULL,NULL,Newtown,Elmhurst,NY,USA,0000-00-00,W
bushje01,NULL,Gerard,L.,Bush,NULL,NULL,NULL,Jerry,F-C,0,0,75,200,"St. John's (NY)",NULL,1914-09-06,Brooklyn,NY,USA,Newtown,Elmhurst,NY,USA,1976-10-27,W
bustida01,Dave,David,C.,Bustion,NULL,NULL,NULL,"Dave, Stretch",F,0,0,80,215,Denver,"Northeastern Christian JC",1949-08-30,Gadsden,AL,USA,Carver,Gadsden,AL,USA,0000-00-00,B
butchdo01,Donnie,Donnis,NULL,Butcher,NULL,NULL,NULL,Donnie,G,0,0,74,200,Pikeville,NULL,1936-02-08,Williamsport,KY,USA,Meade,Williamsport,KY,USA,0000-00-00,W
buthebo01,NULL,Bob,NULL,Butherus,NULL,NULL,NULL,NULL,G,0,0,74,185,none,NULL,0000-00-00,NULL,NULL,NULL,Maryville,Maryville,MO,USA,0000-00-00,W
butleal01,Al,Elbert,J.,Butler,NULL,NULL,NULL,Al,G,0,0,74,175,Niagara,NULL,1938-07-09,Rochester,NY,USA,East,Rochester,NY,USA,2000-07-17,B
butleca01,Caron,James,Caron,Butler,NULL,NULL,NULL,Caron,F,0,0,79,217,Connecticut,NULL,1980-03-13,Racine,WI,USA,"Park / Maine Central Institute","Racine / Pittsfield","WI / ME",USA,0000-00-00,B
butlech01,NULL,Charles,J.,Butler,NULL,NULL,NULL,Charlie,F-G,0,0,74,165,"Notre Dame",NULL,0000-00-00,Chicago,IL,USA,"Mt. Carmel",Chicago,IL,USA,0000-00-00,W
butlegr01,Greg,Gregory,Edward,Butler,NULL,NULL,NULL,"Greg, G-Man",C,0,0,83,240,Stanford,NULL,1966-03-11,Inglewood,CA,USA,"Rolling Hills","Rolling Hills Estates",CA,USA,0000-00-00,W
butleja01,Jackie,Jackie,NULL,Butler,NULL,NULL,NULL,NULL,F-C,0,0,82,250,none,NULL,1985-03-10,McComb,MS,USA,"Coastal Christian / Laurinburg / McComb","Virginia Beach / Laurinburg / Mccomb","VA / NC / MS",USA,0000-00-00,B
butleji01,Jimmy,Jimmy,NULL,Butler,NULL,NULL,NULL,NULL,G-F,0,0,79,220,Marquette,"Tyler JC",1989-09-14,Houston,TX,USA,Tomball,Tomball,TX,USA,0000-00-00,B
butlemi01,Mike,Michael,Edward,Butler,NULL,NULL,NULL,Mike,G,0,0,74,170,"Memphis State",NULL,1946-10-22,Memphis,TN,USA,Kingsbury,Memphis,TN,USA,0000-00-00,W
butlemi02,Mitchell,Mitchell,Leon,Butler,NULL,NULL,NULL,NULL,G-F,0,0,77,210,UCLA,NULL,1970-12-15,"Los Angeles",CA,USA,Oakwood,"North Hollywood",CA,USA,0000-00-00,B
butlera01,Rasual,Rasual,NULL,Butler,NULL,NULL,NULL,NULL,F,0,0,79,205,LaSalle,NULL,1979-05-23,Philadelphia,PA,USA,"Roman Catholic",Philadelphia,PA,USA,0000-00-00,B
buttebi01,NULL,Bill,NULL,Butterfield,NULL,NULL,Jr.,NULL,C,0,0,77,195,Purdue,NULL,0000-00-00,NULL,NULL,NULL,Bosse,Evansville,IN,USA,0000-00-00,W
byarsde01,Derrick,Derrick,JaVaughn,Byars,NULL,NULL,NULL,NULL,G-F,0,0,79,220,Vanderbilt,"Virginia ",1984-04-25,Memphis,TN,USA,Ridgeway,Memphis,TN,USA,0000-00-00,B
bynuman01,Andrew,Andrew,NULL,Bynum,NULL,NULL,NULL,NULL,C,0,0,84,285,none,NULL,1987-10-28,Plainsboro,NJ,USA,"St. Joseph / Solebury Prep","Metuchen / New Hope","NJ / PA",USA,0000-00-00,B
bynumwi01,Will,William,NULL,Bynum,NULL,NULL,NULL,Will,G,0,0,72,185,"Georgia Tech",Arizona,1983-01-04,Chicago,IL,USA,"Crane Tech",Chicago,IL,USA,0000-00-00,B
byrdwa01,Walt,Walter,NULL,Byrd,NULL,NULL,NULL,Walt,F,0,0,79,205,Temple,NULL,0000-00-00,NULL,NULL,NULL,Central,Philadelphia,PA,USA,0000-00-00,B
byrnema01,Marty,Martin,William,Byrnes,NULL,NULL,NULL,Marty,F,0,0,79,215,Syracuse,NULL,1956-04-30,Syracuse,NY,USA,Sutherland,Pittsford,NY,USA,0000-00-00,W
byrneto01,Tommy,Thomas,P.,Byrnes,NULL,NULL,NULL,Tommy,F-G,0,0,75,175,"Seton Hall",NULL,1923-02-19,"New York",NY,USA,"DeWitt Clinton",Bronx,NY,USA,1981-01-09,W
bytzumi01,Michael,Michael,John,Bytzura,NULL,NULL,NULL,Mike,F,0,0,73,170,LIU,Duquesne,1922-06-18,NULL,NULL,NULL,Duquesne,Pittsburgh,PA,USA,1989-01-24,W
bzdelje01,Jeff,Jeff,NULL,Bzdelik,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
cabarza01,Zarko,Zarko,NULL,Cabarkapa,NULL,NULL,NULL,NULL,F-C,0,0,83,235,none,NULL,1981-05-21,Zrenjanin,NULL,YUG,NULL,NULL,NULL,NULL,0000-00-00,W
cableba01,Barney,Byrum,William,Cable,NULL,NULL,NULL,Barney,F,0,0,79,175,Bradley,NULL,1935-07-29,Monaca,PA,USA,Rochester,Rochester,PA,USA,0000-00-00,W
cableso01,NULL,Howard,NULL,Cable,NULL,NULL,NULL,Soup,F-G-C,0,0,75,200,Akron,NULL,0000-00-00,NULL,NULL,NULL,"Akron West",Akron,OH,USA,0000-00-00,W
caffeja01,Jason,Jason,Andre,Caffey,NULL,NULL,NULL,NULL,F,0,0,80,255,Alabama,NULL,1973-06-12,Mobile,AL,USA,Davidson,Mobile,AL,USA,0000-00-00,B
cagemi01,Michael,Michael,Jerome,Cage,NULL,NULL,NULL,"John Shaft",F-C,0,0,81,224,"San Diego State",NULL,1962-01-28,"West Memphis",AR,USA,"West Memphis","West Memphis",AR,USA,0000-00-00,B
calabge01,Gerry,Gerald,A.,Calabrese,NULL,NULL,NULL,Gerry,G,0,0,73,175,"St. John's (NY)",NULL,1925-02-04,NULL,NULL,NULL,"Cliffside Park","Cliffside Park",NJ,USA,0000-00-00,W
caldejo01,Jose,Jose,Manuel,"Calderon Borrallo",NULL,NULL,NULL,NULL,G,0,0,75,210,none,NULL,1981-09-28,"Villanueva de La Serena",NULL,ESP,NULL,NULL,NULL,NULL,0000-00-00,W
caldwad01,Adrian,Adrian,Bernard,Caldwell,NULL,NULL,NULL,A.C.,F-C,0,0,80,255,Lamar,"Navarro JC / Southern Methodist",1966-07-04,"Falls County",TX,USA,"West Oso","Corpus Christi",TX,USA,0000-00-00,B
caldwji01,Jim,James,W.,Caldwell,NULL,NULL,Jr.,Jim,C,0,0,82,225,"Georgia Tech",NULL,1943-01-28,Durham,NC,USA,Lawrenceburg,Lawrenceburg,IN,USA,0000-00-00,W
caldwjo01,Joe,Joe,Louis,Caldwell,NULL,NULL,NULL,Pogo,F-G,0,0,77,195,"Arizona State",NULL,1941-11-01,"Texas City",TX,USA,"John C. Fremont","Los Angeles",CA,USA,0000-00-00,B
calhobi01,Bill,William,C.,Calhoun,NULL,NULL,NULL,Bill,F-G,0,0,75,180,"San Francisco City",NULL,1927-11-04,"San Francisco",CA,USA,Lowell,"San Francisco",CA,USA,0000-00-00,W
calhoco01,Corky,David,L.,Calhoun,NULL,NULL,NULL,Corky,F,0,0,79,210,Pennsylvania,NULL,1950-11-01,Waukegan,IL,USA,Waukegan,Waukegan,IL,USA,0000-00-00,B
calihbo01,NULL,Robert,J.,Calihan,NULL,NULL,NULL,Bob,F-G-C,0,0,75,200,Detroit,"San Francisco City?",1918-08-02,Perry,IA,USA,"St. George",Evanston,IL,USA,0000-00-00,W
calipde01,Demetrius,Demetrius,NULL,Calip,NULL,NULL,NULL,NULL,G,0,0,73,165,Michigan,NULL,1969-11-18,Flint,MI,USA,Northern,Flint,MI,USA,0000-00-00,B
calipjo01,John,John,NULL,Calipari,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
callato01,Tom,Thomas,Francis,Callahan,NULL,NULL,NULL,Tom,G,0,0,73,180,Rockhurst,"Notre Dame",1921-06-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1996-10-03,W
callori01,Rick,Richard,Marlon,Calloway,NULL,NULL,NULL,"Rick, Ricky",F,0,0,78,180,Kansas,Indiana,1966-10-12,Cincinnati,OH,USA,Withrow,Cincinnati,OH,USA,0000-00-00,B
calveer01,Ernie,Ernest,A.,Calverley,NULL,NULL,NULL,Ernie,G,0,0,70,145,"Rhode Island",NULL,1924-01-30,Pawtucket,RI,USA,East,Pawtucket,RI,USA,2003-10-20,W
calvima01,Mack,Mack,NULL,Calvin,NULL,NULL,NULL,NULL,G,0,0,72,165,USC,"Long Beach City",1947-07-27,"Fort Worth",TX,USA,"Long Beach Polytech","Long Beach",CA,USA,0000-00-00,B
cambrde01,Dexter,Dexter,Ryan,Cambridge,NULL,NULL,NULL,NULL,F,0,0,79,224,Texas,"Lon Morris J.C. (TX)",1970-01-29,Eleuthra,NULL,BAH,"A.F. Adderly",Nassau,NULL,BAH,0000-00-00,B
cambyma01,Marcus,Marcus,D.,Camby,NULL,NULL,NULL,NULL,C-F,0,0,83,220,Massachusetts,NULL,1974-03-22,Hartford,CT,USA,"Hartford Public / Conard","Hartford / West Hartford",CT,USA,0000-00-00,B
camicjo01,NULL,Joe,NULL,Camic,NULL,NULL,NULL,"The Rankin Razor",F-C,0,0,76.5,195,Duquesne,NULL,0000-00-00,NULL,NULL,NULL,Rankin,Rankin,PA,USA,0000-00-00,W
campbel01,Elden,Elden,Jerome,Campbell,NULL,NULL,NULL,"Big E, Easy",F-C,0,0,83,215,Clemson,NULL,1968-07-23,"Los Angeles",CA,USA,Morningside,Inglewood,CA,USA,0000-00-00,B
campbfr01,NULL,Fred,NULL,Campbell,NULL,NULL,NULL,NULL,G,0,0,71,175,"Southern Illinois",NULL,0000-00-00,NULL,NULL,NULL,Herrin,Herrin,IL,USA,0000-00-00,W
campbke01,NULL,Albert,NULL,Campbell,NULL,NULL,NULL,"Kenton, Ken, Dutch",F,0,0,76,195,Kentucky,NULL,0000-00-00,NULL,NULL,NULL,Newark,Newark,OH,USA,0000-00-00,W
campbto01,Tony,Anthony,NULL,Campbell,NULL,NULL,NULL,"Tony, Top Cat, T.C.",F-G,0,0,79,215,"Ohio State",NULL,1962-05-07,Teaneck,NJ,USA,Teaneck,Teaneck,NJ,USA,0000-00-00,B
campied01,NULL,Ed,NULL,Campion,NULL,NULL,NULL,NULL,G,0,0,74,190,DePaul,NULL,0000-00-00,NULL,NULL,NULL,"St. George",Evanston,IL,USA,0000-00-00,W
canalka01,Kaleb,Kaleb,NULL,Canales,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
cannola01,Larry,Lawrence,T.,Cannon,NULL,NULL,NULL,Larry,G,0,0,76,195,LaSalle,NULL,1947-04-12,Philadelphia,PA,USA,Lincoln,Philadelphia,PA,USA,0000-00-00,W
caracde01,Derrick,Derrick,NULL,Caracter,NULL,NULL,NULL,NULL,F,0,0,81,275,UTEP,NULL,1988-05-04,Fanwood,NJ,USA,"St. Patrick's /Scotch Plains-Fanwood/ Notre Dame Prep","Elizabeth / Scotch Plains / Fitchburg","NJ / NJ / MA",USA,0000-00-00,B
cardfr01,Frank,Frank,Howard,Card,NULL,NULL,NULL,NULL,F,0,0,79,195,"South Carolina State",NULL,1944-12-28,Philadelphia,PA,USA,West,Philadelphia,PA,USA,0000-00-00,B
cardibr01,Brian,Brian,Lee,Cardinal,NULL,NULL,NULL,NULL,F,0,0,80,245,Purdue,NULL,1977-05-02,Tolono,IL,USA,Unity,Tolono,IL,USA,0000-00-00,W
careyke01,NULL,Keith,E.,Carey,NULL,NULL,NULL,NULL,G,0,0,75,190,Alma,NULL,1920-03-05,NULL,NULL,NULL,Charlevoix,Charlevoix,MI,USA,1999-02-15,W
carlepj01,PJ,PJ,NULL,Carlesimo,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
carlho01,Howie,Howard,Hershey,Carl,NULL,NULL,NULL,"Howie, Hersh",G,0,0,69,160,DePaul,Illinois,1938-06-07,Chicago,IL,USA,"Von Steuben",Chicago,IL,USA,2005-10-24,W
carlich01,Chet,Chester,Gray,Carlisle,NULL,NULL,NULL,Chet,F-C,0,0,77,195,California,NULL,1916-11-02,NULL,LA,USA,Pomona,Pomona,CA,USA,1988-08-03,W
carlige01,Geno,Geno,Marcellus,Carlisle,NULL,NULL,NULL,NULL,G,0,0,75,191,California,NULL,1976-08-13,"Grand Rapids",MI,USA,"Ottawa Hills","Grand Rapids",MI,USA,0000-00-00,B
carliri01,Rick,Richard,Preston,Carlisle,NULL,NULL,NULL,Rick,G,0,0,77,207,Virginia,Maine,1959-10-27,Ogdensburg,NY,USA,"Worcester Academy/Central","Worcester / Lisbon","MA / NY",USA,0000-00-00,W
carlodo01,Don,Don,A.,Carlos,NULL,NULL,NULL,NULL,G-F,0,0,76.5,210,Otterbein,NULL,1944-03-03,Columbus,OH,USA,"Eastmoor / Whitehall",Columbus,OH,USA,0000-00-00,W
carlsal01,Al,Alvin,Harold,Carlson,NULL,NULL,NULL,Al,C,0,0,83,235,"Southern California College         ",Oregon,1951-09-17,Oceanside,CA,USA,"Garden Grove","Garden Grove",CA,USA,0000-00-00,W
carlsdo01,Don,Donald,Vernon,Carlson,NULL,NULL,NULL,"Don, Swede",G-F,0,0,72,170,Minnesota,NULL,1919-03-22,NULL,MN,USA,Edison,Minneapolis,MN,USA,2004-10-16,W
carltle01,NULL,Leroy,NULL,Carlton,NULL,NULL,NULL,NULL,C,0,0,78,200,"North Carolina",NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
carnebo01,Bob,Robert,Lee,Carney,NULL,NULL,NULL,Bob,G,0,0,75,170,Bradley,NULL,1932-08-03,NULL,NULL,NULL,West,Aurora,IL,USA,2011-11-09,W
carneda01,NULL,Daniel,J.,Carnevale,NULL,NULL,NULL,Dan,G,0,0,72,185,Canisius,NULL,1918-02-08,Buffalo,NY,USA,"St. Josephs",Buffalo,NY,USA,2005-12-29,W
carnelo01,Lou,Lou,NULL,Carnesecca,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
carnero01,Rodney,Rodney,Dion,Carney,NULL,NULL,NULL,NULL,F,0,0,79,205,Memphis,NULL,1984-04-15,Memphis,TN,USA,"Northwest ",Indianapolis,IN,USA,0000-00-00,B
carpebo01,Bob,Robert,M.,Carpenter,NULL,NULL,NULL,Bob,F-C,0,0,77,200,"East Texas State",NULL,1917-11-06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1997-04-18,W
carpto01,NULL,Anthony,NULL,Carp,NULL,NULL,NULL,Tony,F,0,0,79,215,"St. John's (NY)",NULL,1911-03-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
carran01,Antoine,Antoine,Labotte,Carr,NULL,NULL,NULL,"A.C., The Big Dog",F-C,0,0,81,225,"Wichita State",NULL,1961-07-23,"Oklahoma City",OK,USA,"Wichita Heights",Wichita,KS,USA,0000-00-00,B
carrau01,Austin,Austin,George,Carr,NULL,NULL,NULL,NULL,G,0,0,76,200,"Notre Dame",NULL,1948-03-10,Washington,DC,USA,Mackin,Washington,DC,USA,0000-00-00,B
carrch01,Chris,Chris,Dean,Carr,NULL,NULL,NULL,NULL,G,0,0,77,207,"Southern Illinois",NULL,1974-03-12,Ironton,MI,USA,"Arcadia Valley","Pilot Knob",MO,USA,0000-00-00,B
carrco01,Cory,Cory,Jermaine,Carr,NULL,NULL,NULL,NULL,G,0,0,75,210,"Texas Tech",NULL,1975-12-05,Fordyce,AR,USA,Kingsland,Kingsland,AR,USA,0000-00-00,B
carribo01,Bob,Robert,Frederick,Carrington,NULL,NULL,NULL,Bob,G-F,0,0,78,195,"Boston College",NULL,1953-07-03,Brookline,MA,USA,"Archbishop Williams",Braintree,MA,USA,0000-00-00,B
carrida01,Darel,James,Darel,Carrier,NULL,NULL,NULL,Darel,G,0,0,75,185,"Western Kentucky",NULL,1940-10-26,"Warren County",KY,USA,Bristow,Bristow,KY,USA,0000-00-00,W
carrke01,Kenny,Kenneth,Alan,Carr,NULL,NULL,NULL,Kenny,F,0,0,79,220,"North Carolina State",NULL,1955-08-15,Washington,DC,USA,"DeMatha Catholic",Hyattsville,MD,USA,0000-00-00,B
carrml01,M.L.,Michael,Leon,Carr,NULL,NULL,NULL,M.L.,F-G,0,0,78,205,Guilford,NULL,1951-01-09,Wallace,NC,USA,"Wallace Rose Hill",Teachey,NC,USA,0000-00-00,B
carrode01,DeMarre,DeMarre,LaEdrick,Carroll,NULL,NULL,NULL,NULL,F,0,0,80,212,Missouri,Vanderbilt,1986-07-27,Birmingham,AL,USA,"John Carroll Catholic",Birmingham,AL,USA,0000-00-00,B
carrojo01,"Joe Barry",Joe,Barry,Carroll,NULL,NULL,NULL,"Joe Barry, J.B.",C-F,0,0,82,225,Purdue,NULL,1958-07-24,"Pine Bluff",AR,USA,East,Denver,CO,USA,0000-00-00,B
carrojo02,John,John,NULL,Carroll,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
carroma01,Matt,Matthew,John,Carroll,NULL,NULL,NULL,Matt,G,0,0,78,212,"Notre Dame",NULL,1980-08-28,Pittsburgh,PA,USA,Hatsboro-Horsham,Horsham,PA,USA,0000-00-00,W
carruji01,Jimmy,Jimmy,Dawn,Carruth,NULL,NULL,II,NULL,C-F,0,0,82,265,"Virginia Tech",NULL,1969-11-04,"El Paso",TX,USA,"Stephen F. Austin","Port Arthur",TX,USA,0000-00-00,B
carswte01,NULL,Frank,Willis,Carswell,NULL,NULL,NULL,"Tex, Wheels",G,0,0,72,185,Rice,NULL,1919-11-06,Palestine,TX,USA,"Jefferson Davis",Houston,TX,USA,1998-10-16,W
cartean01,Anthony,Anthony,Bernard,Carter,NULL,NULL,NULL,NULL,G,0,0,73,190,Hawaii,"Saddleback CC",1975-06-16,Atlanta,GA,USA,"Alonzo A. Crim",Atlanta,GA,USA,0000-00-00,B
cartebu01,Butch,Clarence,Eugene,Carter,NULL,NULL,Jr.,Butch,G,0,0,77,180,Indiana,NULL,1958-06-11,Springfield,OH,USA,Middletown,Middletown,OH,USA,0000-00-00,B
cartefr01,Fred,Frederick,James,Carter,NULL,NULL,NULL,"Fred, Mad Dog",G-F,0,0,75,185,"Mount St. Mary's",NULL,1945-02-14,Philadelphia,PA,USA,"Temple / Benjamin Franklin / Roman Catholic",Philadelphia,PA,USA,0000-00-00,B
cartege01,George,George,NULL,Carter,NULL,NULL,NULL,"Dirty Dingus",F-G,0,0,76,210,"St. Bonaventure",NULL,1944-01-10,Buffalo,NY,USA,"Silver Creek","Silver Creek",NY,USA,0000-00-00,B
carteho01,Howard,Howard,O'Neal,Carter,NULL,NULL,NULL,NULL,G,0,0,77,215,"Louisiana State",NULL,1961-10-26,"Baton Rouge",LA,USA,Redemptorist,"Baton Rouge",LA,USA,0000-00-00,B
cartehu01,NULL,Hugh,NULL,Carter,NULL,NULL,NULL,NULL,G,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
carteja01,Jake,John,Douglas,Carter,NULL,NULL,NULL,"Jake, Jack",F-C,0,0,76,195,"East Texas State",NULL,1924-07-25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
cartema01,Maurice,Maurice,NULL,Carter,NULL,NULL,NULL,NULL,G,0,0,77,210,"Louisiana State",NULL,1976-10-12,Jackson,MS,USA,"Forrest Hill",Jackson,MS,USA,0000-00-00,B
cartere01,Reggie,Reginald,NULL,Carter,NULL,NULL,NULL,Reggie,G,0,0,75,169,"St. John's (NY)",Hawaii,1957-10-10,"New York",NY,USA,"Long Island Lutheran",Brookville,NY,USA,1999-12-24,B
cartero01,Ron,Ronald,NULL,Carter,NULL,NULL,Jr.,Ron,G,0,0,77,190,VMI,NULL,1956-08-31,Pittsburgh,PA,USA,Perry,Pittsburgh,PA,USA,0000-00-00,B
cartevi01,Vince,Vincent,Lamar,Carter,NULL,NULL,Jr.,"Vince, Air Canada, Half-Man/Half-Amazing",F,0,0,78,215,"North Carolina",NULL,1977-01-26,"Daytona Beach",FL,USA,"Daytona Beach Mainland","Daytona Beach",FL,USA,0000-00-00,B
cartwbi01,Bill,James,William,Cartwright,NULL,NULL,NULL,"Bill, Mr. Bill",C,0,0,85,230,"San Francisco   ",NULL,1957-07-30,Lodi,CA,USA,"Elk Grove","Elk Grove",CA,USA,0000-00-00,B
cartyja01,Jay,Jay,J.,Carty,NULL,NULL,Jr.,NULL,F,0,0,79.5,220,"Oregon State",NULL,1941-07-04,"West Plains",MO,USA,Burroughs,"China Lake",CA,USA,0000-00-00,W
caseydo01,Don,Don,NULL,Casey,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
caseydw01,Dwane,Dwane,NULL,Casey,NULL,NULL,NULL,NULL,NULL,0,0,0,0,Kentucky,NULL,1957-04-17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
cashco01,Cornelius,Cornelius,NULL,Cash,NULL,NULL,Jr.,NULL,F,0,0,80,215,"Bowling Green",NULL,1952-03-03,Macon,MS,USA,Dunbar,Dayton,OH,USA,0000-00-00,B
cashsa01,Sam,Sam,NULL,Cash,NULL,NULL,NULL,NULL,F,0,0,80,230,California-Riverside,"San Bernadino Valley",1950-11-13,NULL,NULL,NULL,Pacific,"San Bernadino",CA,USA,0000-00-00,B
cassesa01,Sam,Samuel,James,Cassell,NULL,NULL,NULL,Sam,G,0,0,75,185,"Florida State","San Jacinto JC",1969-11-18,Baltimore,MD,USA,Dunbar,Baltimore,MD,USA,0000-00-00,B
casspom01,Omri,Omri,NULL,Casspi,NULL,NULL,NULL,NULL,F,0,0,81,211,none,NULL,1988-06-22,Holon,NULL,ISR,NULL,NULL,NULL,NULL,0000-00-00,W
castejo01,John,John,NULL,Castellani,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
catchha01,Harvey,Harvey,Lee,Catchings,NULL,NULL,NULL,NULL,C-F,0,0,81,218,Hardin-Simmons,Weatherford,1951-09-02,Jackson,MS,USA,"Jim Hill",Jackson,MS,USA,0000-00-00,B
catebu01,NULL,Buddy,NULL,Cate,NULL,NULL,NULL,NULL,F,0,0,77,195,"Western Kentucky",NULL,0000-00-00,NULL,NULL,NULL,Bradley,Cleveland,TN,USA,0000-00-00,W
cathcji01,NULL,Jim,NULL,Cathcart,NULL,NULL,NULL,NULL,F,0,0,76,205,Arkansas,NULL,0000-00-00,NULL,NULL,NULL,Central,"Little Rock",AR,USA,0000-00-00,W
